"src_ip","dst_ip",start,finish,"total_duration","total_bytes","total_packets","src_ports","dst_ports",pps,bps,bpp,"num_protocols","total_http_errors","total_failures","flag_syn","flag_ack"
"31.13.65.36","192.168.10.12","2017-07-07 17:23:45.016","2017-07-07 17:26:45.936","180.919902",19605,50,1,4,"0.276365394","108.362871","392.1",2,0,0,4,48
"31.13.65.36","192.168.10.16","2017-07-07 17:24:16.140","2017-07-07 17:27:16.420","180.280052",8542,34,1,2,"0.188595464","47.3818368","251.23529411764707",2,0,0,2,32
"31.13.65.36","192.168.10.5","2017-07-07 19:27:58.055","2017-07-07 19:30:59.239","181.184369",4865,25,1,1,"0.137980998","26.8511021","194.6",2,0,0,1,24
"31.13.65.36","192.168.10.9","2017-07-07 17:08:28.045","2017-07-07 17:11:30.954","182.909211",15323,30,1,1,"0.164015797","83.7738018","510.76666666666665",2,0,0,1,29
"31.13.65.7","192.168.10.15","2017-07-07 17:12:04.439","2017-07-07 17:15:05.634","181.194797",72404,67,1,2,"0.369767792","399.592048","1080.6567164179105",2,0,0,2,66
"31.13.66.36","192.168.10.17","2017-07-07 18:27:41.633","2017-07-07 18:31:48.951","247.317349",72527,77,1,3,"0.311340876","293.254801","941.9090909090909",2,0,0,3,76
"31.13.66.36","192.168.10.5","2017-07-07 18:27:27.744","2017-07-07 18:33:17.521","349.777152",5757,25,1,1,"0.0714740796","16.4590511","230.28",2,0,0,1,24
"31.13.66.36","192.168.10.8","2017-07-07 18:27:28.142","2017-07-07 18:29:24.319","116.177961",890,16,1,1,"0.137719752","7.66066121","55.625",2,0,0,1,16
"31.13.69.193","192.168.10.16","2017-07-07 19:19:46.077","2017-07-07 19:19:46.349","0.272088",12270,31,1,3,"113.934","45095.7","395.80645161290323",2,0,0,3,31
"31.13.69.193","192.168.10.8","2017-07-07 17:25:39.728","2017-07-07 17:28:40.621","180.893198",81218,93,1,3,"0.514115517","448.983162","873.3118279569892",2,0,0,3,90
"31.13.69.203","192.168.10.12","2017-07-07 18:25:22.410","2017-07-07 18:28:24.456","182.046225",5218,20,1,1,"0.109862207","28.6630497","260.9",2,0,0,1,19
"31.13.69.203","192.168.10.14","2017-07-07 17:10:11.548","2017-07-07 19:26:03.480","8151.931101",96190,94,1,3,"0.01153101012","11.79965812","1023.2978723404256",2,0,0,3,91
"31.13.69.203","192.168.10.16","2017-07-07 19:22:39.930","2017-07-07 19:25:40.999","181.069244",68439,58,1,1,"0.320319447","377.971424","1179.9827586206898",2,0,0,1,57
"31.13.69.203","192.168.10.17","2017-07-07 18:11:28.811","2017-07-07 18:13:43.340","134.529478",42281,56,1,3,"0.416265646","314.287996","755.0178571428571",2,0,0,3,56
"31.13.69.203","192.168.10.19","2017-07-07 17:10:48.441","2017-07-07 17:13:49.643","181.202166",264126,189,1,4,"1.04303389","1457.63158","1397.4920634920634",2,0,0,4,187
"31.13.69.203","192.168.10.5","2017-07-07 18:27:26.176","2017-07-07 19:26:30.647","3544.471289",54911,84,1,3,"0.02369888007","15.49201433","653.702380952381",2,0,0,3,81
"31.13.69.203","192.168.10.9","2017-07-07 18:12:09.325","2017-07-07 19:26:51.391","4482.066025",53724,80,1,3,"0.01784891154","11.98643655","671.55",2,0,0,3,77
"31.13.69.228","192.168.10.12","2017-07-07 18:25:24.459","2017-07-07 18:28:27.452","182.992430",5658,22,1,1,"0.120223552","30.9193118","257.1818181818182",2,0,0,1,21
"31.13.69.228","192.168.10.19","2017-07-07 17:10:47.818","2017-07-07 17:17:47.986","420.167894",47829,60,1,2,"0.142800059","113.833067","797.15",2,0,0,2,58
"31.13.69.245","192.168.10.12","2017-07-07 17:04:24.150","2017-07-07 17:07:25.057","180.907207",29161,43,1,2,"0.237690917","161.193136","678.1627906976744",2,0,0,2,41
"31.13.69.245","192.168.10.9","2017-07-07 19:47:41.729","2017-07-07 19:50:42.159","180.429439",24532,31,1,1,"0.171812317","135.964508","791.3548387096774",2,0,0,1,30
"31.13.71.1","192.168.10.15","2017-07-07 19:20:30.383","2017-07-07 19:23:30.973","180.590315",4832,19,1,1,"0.105210515","26.7566951","254.31578947368422",2,0,0,1,18
"31.13.71.14","192.168.10.15","2017-07-07 19:48:05.048","2017-07-07 19:51:06.005","180.957273",415305,265,1,2,"1.46443409","2295.04453","1567.188679245283",2,0,0,2,263
"31.13.71.14","192.168.10.17","2017-07-07 18:27:47.967","2017-07-07 18:30:48.566","180.599054",465328,237,1,1,"1.31229923","2576.58050","1963.409282700422",2,0,0,1,236
"31.13.71.2","192.168.10.15","2017-07-07 19:43:14.916","2017-07-07 19:43:15.558","0.641911",16954,36,1,4,"56.0825","26411.8","470.94444444444446",2,0,0,4,36
"31.13.71.36","192.168.10.12","2017-07-07 18:21:36.431","2017-07-07 18:24:40.463","184.031769",6509,28,1,1,"0.152147644","35.3688933","232.46428571428572",2,0,0,1,27
"31.13.71.36","192.168.10.14","2017-07-07 17:10:11.755","2017-07-07 19:43:59.549","9227.794196",12764,50,1,3,"0.005418412996","1.383212470","255.28",2,0,0,3,49
"31.13.71.36","192.168.10.15","2017-07-07 19:20:31.724","2017-07-07 19:56:05.886","2134.162579",293283,317,1,7,"0.1485360127","137.4229887","925.1829652996845",2,0,0,7,314
"31.13.71.36","192.168.10.16","2017-07-07 18:15:30.126","2017-07-07 18:17:08.824","98.698557",34293,44,1,1,"0.44580186","347.45189","779.3863636363636",2,0,0,1,44
"31.13.71.36","192.168.10.17","2017-07-07 17:08:45.094","2017-07-07 19:16:14.166","7649.072194",40555,94,1,5,"0.01228907214","5.301950220","431.43617021276594",2,0,0,5,92
"31.13.71.36","192.168.10.19","2017-07-07 18:12:13.451","2017-07-07 18:15:20.449","186.998799",9695,23,1,1,"0.122995442","51.8452527","421.5217391304348",2,0,0,1,22
"31.13.71.36","192.168.10.25","2017-07-07 17:01:39.065","2017-07-07 18:20:33.800","4734.734518",17420,41,1,4,"0.008659408430","3.679192557","424.8780487804878",2,0,0,4,41
"31.13.71.36","192.168.10.5","2017-07-07 19:41:31.204","2017-07-07 19:44:32.095","180.890928",8543,33,1,2,"0.182430376","47.2273546","258.8787878787879",2,0,0,2,31
"31.13.71.36","192.168.10.8","2017-07-07 17:40:40.823","2017-07-07 18:26:56.967","2776.144282",6872,44,2,3,"0.01584932033","2.475375666","156.1818181818182",3,0,0,3,43
"31.13.71.36","192.168.10.9","2017-07-07 18:12:09.635","2017-07-07 19:50:45.237","5915.602084",20064,84,1,4,"0.01419973805","3.391708860","238.85714285714286",2,0,0,4,81
"31.13.71.52","192.168.10.15","2017-07-07 17:25:10.172","2017-07-07 17:28:10.875","180.703377",1031840,600,1,6,"3.32035853","5710.13125","1719.7333333333333",2,0,0,6,595
"31.13.71.52","192.168.10.16","2017-07-07 19:22:39.934","2017-07-07 19:24:35.993","116.058272",20739,26,1,1,"0.224025393","178.694717","797.6538461538462",2,0,0,1,26
"31.13.71.7","192.168.10.12","2017-07-07 17:23:43.783","2017-07-07 17:26:45.914","182.130978",97967,99,1,3,"0.543564863","537.893120","989.5656565656566",2,0,0,3,98
"31.13.71.7","192.168.10.14","2017-07-07 17:05:40.455","2017-07-07 19:43:59.550","9499.095217",106856,103,1,3,"0.01084313797","11.24907137","1037.4368932038835",2,0,0,3,100
"31.13.71.7","192.168.10.15","2017-07-07 17:07:11.357","2017-07-07 19:53:37.758","9986.400294",604536,462,1,10,"0.04626291621","60.53592708","1308.5194805194806",2,0,0,14,454
"31.13.71.7","192.168.10.16","2017-07-07 17:24:15.238","2017-07-07 18:26:36.061","3740.823283",63539,101,1,5,"0.02699940424","16.98529847","629.0990099009902",2,0,0,5,98
"31.13.71.7","192.168.10.17","2017-07-07 17:24:55.686","2017-07-07 19:16:11.165","6675.479645",663910,476,1,8,"0.07130573761","99.45502575","1394.7689075630253",2,0,0,8,471
"31.13.71.7","192.168.10.19","2017-07-07 18:12:12.861","2017-07-07 18:13:39.427","86.565918",72648,57,1,2,"0.65845775","839.22174","1274.5263157894738",2,0,0,2,56
"31.13.71.7","192.168.10.25","2017-07-07 17:01:39.408","2017-07-07 17:02:24.958","45.549858",34987,39,1,2,"0.85620465","768.10338","897.1025641025641",2,0,0,2,39
"31.13.71.7","192.168.10.5","2017-07-07 19:27:57.767","2017-07-07 19:44:31.054","993.286216",37248,56,1,2,"0.0563785132","37.4997653","665.1428571428571",2,0,0,2,54
"31.13.71.7","192.168.10.8","2017-07-07 17:25:33.205","2017-07-07 17:43:42.289","1089.083398",214692,157,1,2,"0.1441579224","197.1309088","1367.4649681528663",2,0,0,2,155
"31.13.71.7","192.168.10.9","2017-07-07 19:47:44.028","2017-07-07 19:50:45.237","181.209800",13131,45,1,3,"0.248330940","72.4629683","291.8",2,0,0,3,45
"31.13.73.36","192.168.10.15","2017-07-07 19:06:59.215","2017-07-07 19:11:07.357","248.142007",45055,57,1,1,"0.229707177","181.569419","790.438596491228",2,0,0,1,56
"31.13.73.36","192.168.10.9","2017-07-07 19:08:24.908","2017-07-07 19:11:25.762","180.854480",9286,43,1,2,"0.237760215","51.3451478","215.95348837209303",2,0,0,2,40
"31.13.73.7","192.168.10.16","2017-07-07 19:45:12.392","2017-07-07 19:48:13.663","181.271136",29239,42,1,2,"0.231697119","161.299811","696.1666666666666",2,0,0,2,41
"31.13.77.12","192.168.10.16","2017-07-07 18:31:47.848","2017-07-07 18:31:48.125","0.277220",3913,11,1,1,"39.6797","14115.1","355.72727272727275",2,0,0,1,10
"31.13.77.36","192.168.10.5","2017-07-07 19:14:31.625","2017-07-07 19:17:35.660","184.035871",9545,55,1,6,"0.298854781","51.8648889","173.54545454545453",2,0,0,6,53
"31.13.80.12","192.168.10.12","2017-07-07 17:39:06.945","2017-07-07 19:54:25.241","8118.295375",165212,151,1,4,"0.01859996379","20.35057760","1094.1192052980132",2,0,0,4,147
"31.13.80.12","192.168.10.14","2017-07-07 17:28:11.444","2017-07-07 18:09:54.953","2503.508207",29877,62,1,3,"0.02476524736","11.93405315","481.88709677419354",2,0,0,3,59
"31.13.80.12","192.168.10.15","2017-07-07 17:29:34.903","2017-07-07 19:53:46.739","8651.836043",253054,289,1,8,"0.03340331446","29.24858940","875.6193771626298",2,0,0,8,282
"31.13.80.12","192.168.10.16","2017-07-07 18:01:58.407","2017-07-07 18:34:41.260","1962.852647",110953,95,1,2,"0.04839894637","56.52640312","1167.9263157894736",2,0,0,2,93
"31.13.80.12","192.168.10.17","2017-07-07 17:37:05.233","2017-07-07 18:27:41.751","3036.517402",100019,83,1,3,"0.02733394511","32.93872116","1205.0481927710844",2,0,0,3,81
"31.13.80.12","192.168.10.19","2017-07-07 17:37:47.582","2017-07-07 17:44:41.242","413.660757",133679,120,1,3,"0.290092782","323.160942","1113.9916666666666",2,0,0,3,118
"31.13.80.12","192.168.10.5","2017-07-07 17:29:21.951","2017-07-07 17:32:23.046","181.095135",492951,366,1,4,"2.02103718","2722.05545","1346.860655737705",2,0,0,4,364
"31.13.80.12","192.168.10.8","2017-07-07 17:13:44.900","2017-07-07 19:51:52.160","9487.259304",192379,227,1,9,"0.02392682573","20.27761589","847.4845814977973",2,0,0,13,222
"31.13.80.12","192.168.10.9","2017-07-07 17:08:25.878","2017-07-07 19:56:12.229","10066.350419",255476,265,1,7,"0.026325330331","25.379207893","964.0603773584905",2,0,0,7,258
"31.13.80.2","192.168.10.12","2017-07-07 18:42:10.671","2017-07-07 18:42:10.753","0.082031",8180,19,1,2,"231.62",99718,"430.5263157894737",2,0,0,2,18
"31.13.80.2","192.168.10.14","2017-07-07 17:46:18.499","2017-07-07 19:17:00.571","5442.072144",140025,190,1,11,"0.03491317185","25.73008889","736.9736842105264",2,0,0,11,187
"31.13.80.2","192.168.10.15","2017-07-07 18:51:35.256","2017-07-07 19:56:07.878","3872.621276",542081,820,1,15,"0.2117428846","139.9777983","661.0743902439025",2,0,0,15,813
"31.13.80.2","192.168.10.5","2017-07-07 18:40:28.053","2017-07-07 18:41:26.997","58.943811",157926,142,1,4,"2.4090740","2679.2635","1112.1549295774648",2,0,0,4,142
"31.13.80.36","192.168.10.12","2017-07-07 17:46:52.833","2017-07-07 18:46:07.382","3554.549259",53079,91,2,3,"0.02560099562","14.93269502","583.2857142857143",3,0,0,3,90
"31.13.80.36","192.168.10.14","2017-07-07 17:46:16.771","2017-07-07 18:10:01.945","1425.173989",267320,221,1,4,"0.1550687858","187.5700806","1209.5927601809956",2,0,0,4,217
"31.13.80.36","192.168.10.15","2017-07-07 17:12:04.975","2017-07-07 20:02:18.117","10213.142148",135538,245,1,10,"0.023988699702","13.270940327","553.2163265306123",2,0,0,10,237
"31.13.80.36","192.168.10.16","2017-07-07 18:01:58.700","2017-07-07 19:01:42.639","3583.939485",22256,101,1,4,"0.02818127941","6.209926282","220.35643564356437",2,0,0,4,97
"31.13.80.36","192.168.10.17","2017-07-07 17:47:11.574","2017-07-07 17:50:37.243","205.668898",7799,23,1,2,"0.111830229","37.9201720","339.0869565217391",2,0,0,2,21
"31.13.80.36","192.168.10.5","2017-07-07 17:09:12.145","2017-07-07 18:41:46.310","5554.164649",25276,134,1,6,"0.02412604027","4.550819358","188.62686567164178",2,0,0,6,131
"31.13.80.36","192.168.10.8","2017-07-07 18:05:27.982","2017-07-07 18:13:47.830","499.848011",120338,146,1,3,"0.292088789","240.749182","824.2328767123288",2,0,0,3,145
"31.13.80.36","192.168.10.9","2017-07-07 18:28:16.894","2017-07-07 18:31:17.088","180.193632",5425,23,1,1,"0.127640471","30.1065023","235.8695652173913",2,0,0,1,23
"31.13.80.52","192.168.10.12","2017-07-07 19:51:24.797","2017-07-07 19:54:25.241","180.443272",24835,29,1,1,"0.160715330","137.633283","856.3793103448276",2,0,0,1,28
"31.13.80.52","192.168.10.8","2017-07-07 19:17:21.746","2017-07-07 19:20:22.597","180.851672",29241,42,1,2,"0.232234513","161.684986","696.2142857142857",2,0,0,2,40
"31.13.80.8","192.168.10.15","2017-07-07 19:30:48.730","2017-07-07 19:33:50.115","181.385104",5696,21,1,1,"0.115775770","31.4027992","271.23809523809524",2,0,0,1,20
"31.13.80.8","192.168.10.17","2017-07-07 17:00:08.195","2017-07-07 17:02:16.242","128.046509",199,15,2,2,"0.117144935","1.55412281","13.266666666666667",2,0,0,0,14
"31.130.201.98","192.168.10.8","2017-07-07 18:59:23.235","2017-07-07 19:01:04.942","101.707037",6265,27,1,2,"0.265468356","61.5984908","232.03703703703704",2,0,0,2,27
"31.172.81.158","192.168.10.9","2017-07-07 18:28:48.635","2017-07-07 18:30:46.674","118.038991",12014,31,1,2,"0.262625085","101.779928","387.5483870967742",2,0,0,2,31
"31.172.81.159","192.168.10.15","2017-07-07 18:14:45.634","2017-07-07 18:16:43.304","117.670116",5672,21,1,1,"0.178465023","48.2025530","270.0952380952381",2,0,0,1,21
"31.172.81.160","192.168.10.12","2017-07-07 17:08:20.699","2017-07-07 17:10:16.343","115.643838",5614,19,1,1,"0.164297557","48.5456043","295.4736842105263",2,0,0,1,19
"31.172.81.160","192.168.10.15","2017-07-07 18:14:45.282","2017-07-07 19:55:05.839","6020.557295",23940,83,1,6,"0.01378609918","3.976376077","288.43373493975906",2,0,0,6,83
"31.172.81.172","192.168.10.12","2017-07-07 17:08:19.983","2017-07-07 17:10:16.342","116.359563",10803,26,1,2,"0.223445322","92.8415313","415.5",2,0,0,2,26
"31.172.81.172","192.168.10.15","2017-07-07 18:14:42.557","2017-07-07 18:16:45.335","122.778151",18975,64,1,3,"0.521265384","154.547041","296.484375",2,0,0,3,64
"31.186.87.67","192.168.10.15","2017-07-07 17:50:24.540","2017-07-07 17:50:25.323","0.782458",373,5,1,1,"6.39012","476.703","74.6",2,0,0,1,5
"31.186.96.114","192.168.10.15","2017-07-07 18:14:53.137","2017-07-07 18:15:00.019","6.881350",3866,13,1,2,"1.889164","561.8084","297.38461538461536",2,0,0,2,13
"31.28.23.24","192.168.10.15","2017-07-07 17:07:08.301","2017-07-07 17:09:03.723","115.421522",585,14,1,1,"0.121294536","5.06837884","41.785714285714285",2,0,0,1,14
"34.192.152.2","192.168.10.5","2017-07-07 18:08:54.969","2017-07-07 18:09:56.931","61.962166",6149,17,1,1,"0.27436097","99.237977","361.70588235294116",2,0,0,1,17
"34.192.187.254","192.168.10.9","2017-07-07 19:23:52.604","2017-07-07 19:24:38.073","45.469227",10542,24,1,2,"0.52782951","231.84911","439.25",2,0,0,2,24
"34.192.204.170","192.168.10.9","2017-07-07 19:27:36.670","2017-07-07 19:27:42.621","5.950940",0,12,1,4,"2.016488","0.000000",0,1,0,0,0,12
"34.192.56.110","192.168.10.15","2017-07-07 18:46:05.977","2017-07-07 18:46:26.135","20.158600",465,5,1,1,"0.24803310","23.067078",93,2,0,0,1,5
"34.192.56.110","192.168.10.16","2017-07-07 18:31:48.476","2017-07-07 18:32:50.137","61.661392",5564,14,1,1,"0.22704645","90.234745","397.42857142857144",2,0,0,1,14
"34.192.57.248","192.168.10.14","2017-07-07 19:58:58.056","2017-07-07 20:00:53.400","115.344374",6621,27,1,2,"0.234081638","57.4020195","245.22222222222223",2,0,0,2,27
"34.192.57.248","192.168.10.17","2017-07-07 17:24:55.733","2017-07-07 17:26:52.197","116.463525",3456,25,1,2,"0.214659483","29.6745269","138.24",2,0,0,2,25
"34.192.59.112","192.168.10.16","2017-07-07 19:13:46.092","2017-07-07 19:13:48.872","2.779523",6770,16,1,2,"5.756383","2435.670","423.125",2,0,0,2,16
"34.192.59.112","192.168.10.19","2017-07-07 17:10:53.419","2017-07-07 17:10:58.854","5.434818",0,4,1,2,"0.7359952","0.000000",0,1,0,0,2,4
"34.192.59.112","192.168.10.8","2017-07-07 18:10:24.017","2017-07-07 18:11:24.843","60.825475",6155,20,1,2,"0.32880960","101.19115","307.75",2,0,0,2,20
"34.192.66.131","192.168.10.17","2017-07-07 18:21:36.205","2017-07-07 18:41:37.585","1201.379868",29074,157,1,14,"0.1306830622","24.20050541","185.18471337579618",2,0,0,14,157
"34.192.74.33","192.168.10.15","2017-07-07 17:29:38.606","2017-07-07 17:30:39.727","61.121013",10413,25,1,2,"0.40902463","170.36694","416.52",2,0,0,2,25
"34.192.94.222","192.168.10.8","2017-07-07 17:20:37.279","2017-07-07 17:37:07.029","989.749969",18242,45,1,4,"0.0454660282","18.4309175","405.3777777777778",2,0,0,4,45
"34.193.176.145","192.168.10.17","2017-07-07 19:13:14.129","2017-07-07 19:14:45.785","91.656043",4549,18,1,1,"0.19638640","49.631207","252.72222222222223",2,0,0,1,18
"34.193.179.96","192.168.10.8","2017-07-07 17:25:41.387","2017-07-07 17:26:01.267","19.880213",219,6,1,1,"0.30180763","11.015979","36.5",2,0,0,1,6
"34.193.206.157","192.168.10.17","2017-07-07 19:33:23.378","2017-07-07 19:34:25.398","62.020132",4192,19,1,1,"0.30635214","67.590956","220.6315789473684",2,0,0,1,19
"34.193.24.97","192.168.10.5","2017-07-07 18:22:02.710","2017-07-07 18:23:08.820","66.110773",33697,104,2,7,"1.5731173","509.70513","324.00961538461536",3,0,0,7,104
"34.193.24.97","192.168.10.9","2017-07-07 18:33:42.823","2017-07-07 18:34:48.380","65.556505",12681,35,1,2,"0.53389057","193.43618","362.3142857142857",2,0,0,2,35
"34.194.132.189","192.168.10.15","2017-07-07 17:39:30.619","2017-07-07 17:40:45.185","74.566216",8475,19,1,1,"0.25480708","113.65737","446.05263157894734",2,0,0,1,19
"34.194.132.189","192.168.10.19","2017-07-07 18:01:00.272","2017-07-07 18:02:01.190","60.918165",15241,30,1,2,"0.49246395","250.18810","508.03333333333336",2,0,0,2,30
"34.194.147.124","192.168.10.15","2017-07-07 18:46:05.949","2017-07-07 18:46:26.106","20.156744",361,7,1,2,"0.34727831","17.909639","51.57142857142857",2,0,0,2,7
"34.194.147.124","192.168.10.5","2017-07-07 18:30:17.428","2017-07-07 18:31:56.175","98.747441",6191,20,1,1,"0.20253689","62.695296","309.55",2,0,0,1,20
"34.194.147.124","192.168.10.8","2017-07-07 18:10:26.450","2017-07-07 18:11:58.172","91.721435",4589,17,1,1,"0.18534381","50.031925","269.94117647058823",2,0,0,1,17
"34.194.74.154","192.168.10.19","2017-07-07 17:10:52.370","2017-07-07 17:11:53.305","60.935054",2001,22,1,2,"0.36104013","32.838241","90.95454545454545",2,0,0,2,22
"34.194.81.2","192.168.10.5","2017-07-07 17:36:09.692","2017-07-07 17:37:10.047","60.355140",13238,41,1,4,"0.67931248","219.33509","322.8780487804878",2,0,0,4,41
"34.194.92.111","192.168.10.5","2017-07-07 18:37:57.349","2017-07-07 18:39:04.532","67.182501",25775,51,1,3,"0.75912625","383.65645","505.3921568627451",2,0,0,3,51
"34.195.155.162","192.168.10.15","2017-07-07 17:16:10.872","2017-07-07 17:17:11.927","61.054729",4899,15,1,1,"0.24568122","80.239485","326.6",2,0,0,1,15
"34.195.222.72","192.168.10.14","2017-07-07 18:07:35.130","2017-07-07 18:07:45.232","10.101660",7169,22,1,2,"2.1778599","709.68535","325.8636363636364",2,0,0,2,21
"34.195.246.67","192.168.10.15","2017-07-07 17:56:15.960","2017-07-07 17:56:21.229","5.268062",10494,19,1,2,"3.606639","1992.004","552.3157894736842",2,0,0,2,19
"34.195.246.67","192.168.10.8","2017-07-07 17:13:48.967","2017-07-07 17:13:56.210","7.243469",7086,14,1,1,"1.932776","978.2606","506.14285714285717",2,0,0,1,14
"34.195.30.139","192.168.10.16","2017-07-07 18:12:49.620","2017-07-07 18:14:10.815","81.194992",11518,27,1,2,"0.33253282","141.85604","426.5925925925926",2,0,0,2,27
"34.196.190.130","192.168.10.15","2017-07-07 18:40:40.190","2017-07-07 18:41:43.347","63.156951",10221,29,1,2,"0.45917353","161.83492","352.44827586206895",2,0,0,2,29
"34.196.190.130","192.168.10.19","2017-07-07 17:03:06.398","2017-07-07 17:04:07.344","60.945851",6408,18,1,1,"0.29534414","105.14251",356,2,0,0,1,18
"34.196.21.126","192.168.10.14","2017-07-07 18:01:02.613","2017-07-07 18:02:03.089","60.475477",7234,21,1,2,"0.34724819","119.61873","344.4761904761905",2,0,0,2,21
"34.196.28.180","192.168.10.15","2017-07-07 18:14:43.814","2017-07-07 18:15:46.332","62.518822",5595,16,1,1,"0.25592293","89.493049","349.6875",2,0,0,1,16
